Date,Closed
31-07-2024,"5,522.30"
01-08-2024,"5,446.68"
02-08-2024,"5,346.56"
05-08-2024,"5,186.33"
06-08-2024,"5,240.03"
07-08-2024,"5,199.50"
08-08-2024,"5,319.31"
09-08-2024,"5,344.16"
12-08-2024,"5,344.39"
13-08-2024,"5,434.43"
14-08-2024,"5,455.21"
15-08-2024,"5,543.22"
16-08-2024,"5,554.25"
19-08-2024,"5,608.25"
20-08-2024,"5,597.12"
21-08-2024,"5,620.85"
22-08-2024,"5,570.64"
23-08-2024,"5,634.61"
26-08-2024,"5,616.84"
27-08-2024,"5,625.80"
28-08-2024,"5,592.18"
29-08-2024,"5,591.96"
30-08-2024,"5,648.40"
03-09-2024,"5,528.93"
04-09-2024,"5,520.07"
05-09-2024,"5,503.41"
06-09-2024,"5,408.42"
09-09-2024,"5,471.05"
10-09-2024,"5,495.52"
11-09-2024,"5,554.13"
12-09-2024,"5,595.76"
13-09-2024,"5,626.02"
16-09-2024,"5,633.09"
17-09-2024,"5,634.58"
18-09-2024,"5,618.26"
19-09-2024,"5,713.64"
20-09-2024,"5,702.55"
23-09-2024,"5,718.57"
24-09-2024,"5,732.93"
25-09-2024,"5,722.26"
26-09-2024,"5,745.37"
27-09-2024,"5,738.17"
30-09-2024,"5,762.48"
01-10-2024,"5,708.75"
02-10-2024,"5,709.54"
03-10-2024,"5,699.94"
04-10-2024,"5,751.07"
07-10-2024,"5,695.94"
08-10-2024,"5,751.13"
09-10-2024,"5,792.04"
10-10-2024,"5,780.05"
11-10-2024,"5,815.03"
14-10-2024,"5,859.85"
15-10-2024,"5,815.26"
16-10-2024,"5,842.47"
17-10-2024,"5,841.47"
18-10-2024,"5,864.67"
21-10-2024,"5,853.98"
22-10-2024,"5,851.20"
23-10-2024,"5,797.42"
24-10-2024,"5,809.86"
25-10-2024,"5,808.12"
28-10-2024,"5,823.52"
29-10-2024,"5,832.92"
30-10-2024,"5,813.67"
31-10-2024,"5,705.45"
01-11-2024,"5,728.80"
04-11-2024,"5,712.69"
05-11-2024,"5,782.76"
06-11-2024,"5,929.04"
07-11-2024,"5,973.10"
08-11-2024,"5,995.54"
11-11-2024,"6,001.35"
12-11-2024,"5,983.99"
13-11-2024,"5,985.38"
14-11-2024,"5,949.17"
15-11-2024,"5,870.62"
18-11-2024,"5,893.62"
19-11-2024,"5,916.98"
20-11-2024,"5,917.11"
21-11-2024,"5,948.71"
22-11-2024,"5,969.34"
25-11-2024,"5,987.37"
26-11-2024,"6,021.63"
27-11-2024,"5,998.74"
29-11-2024,"6,032.38"
02-12-2024,"6,047.15"
03-12-2024,"6,049.88"
04-12-2024,"6,086.49"
05-12-2024,"6,075.11"
06-12-2024,"6,090.27"
09-12-2024,"6,052.85"
10-12-2024,"6,034.91"
11-12-2024,"6,084.19"
12-12-2024,"6,051.25"
13-12-2024,"6,051.09"
16-12-2024,"6,074.08"
17-12-2024,"6,050.61"
18-12-2024,"5,872.16"
19-12-2024,"5,867.08"
20-12-2024,"5,930.85"
23-12-2024,"5,974.07"
24-12-2024,"6,040.04"
26-12-2024,"6,037.59"
27-12-2024,"5,970.84"
30-12-2024,"5,906.94"
31-12-2024,"5,881.63"
02-01-2025,"5,868.55"
03-01-2025,"5,942.47"
06-01-2025,"5,975.38"
07-01-2025,"5,909.03"
08-01-2025,"5,918.25"
10-01-2025,"5,827.04"
13-01-2025,"5,836.22"
14-01-2025,"5,842.91"
15-01-2025,"5,949.91"
16-01-2025,"5,937.34"
17-01-2025,"5,996.66"
21-01-2025,"6,049.24"
22-01-2025,"6,086.37"
23-01-2025,"6,118.71"
24-01-2025,"6,101.24"
27-01-2025,"6,012.28"
28-01-2025,"6,067.70"
29-01-2025,"6,039.31"
30-01-2025,"6,071.17"
31-01-2025,"6,040.53"
03-02-2025,"5,994.57"
04-02-2025,"6,037.88"
05-02-2025,"6,061.48"
06-02-2025,"6,083.57"
07-02-2025,"6,025.99"
10-02-2025,"6,066.44"
11-02-2025,"6,068.50"
12-02-2025,"6,051.97"
13-02-2025,"6,115.07"
14-02-2025,"6,114.63"
18-02-2025,"6,129.58"
19-02-2025,"6,144.15"
20-02-2025,"6,117.52"
21-02-2025,"6,013.13"
24-02-2025,"5,983.25"
25-02-2025,"5,955.25"
26-02-2025,"5,956.06"
27-02-2025,"5,861.57"
28-02-2025,"5,954.50"
03-03-2025,"5,849.72"
04-03-2025,"5,778.15"
05-03-2025,"5,842.63"
06-03-2025,"5,738.52"
07-03-2025,"5,770.20"
10-03-2025,"5,614.56"
11-03-2025,"5,572.07"
12-03-2025,"5,599.30"
13-03-2025,"5,521.52"
14-03-2025,"5,638.94"
17-03-2025,"5,675.12"
18-03-2025,"5,614.66"
19-03-2025,"5,675.29"
20-03-2025,"5,662.89"
21-03-2025,"5,667.56"
