Date,Exchange Rate (USD/INR),Exchange_Rate_Lag_1,Exchange_Rate_Lag_3,Exchange_Rate_MA_3,Exchange_Rate_Volatility_7,Exchange_Rate_Percent_Change,NIFTY,S&P500,NIFTY_Lag_1,SP500_Lag_1,NIFTY_Percent_Change,SP500_Percent_Change,Interest Rate USA,Interest Rate India,Inflation_Rate_India,Inflation_Rate_US,GDP Rate India,GDP Rate USA,GDP_India_Change,GDP_USA_Change,Exports,Imports,Unemployment_Rate_India,US_Unemployment_Rate,Dollar_Index,Dollar_Index_Percent_Change
2024-04-13,83.52,83.52,83.388,83.448,0.08899145948988132,0.0,22519.4,5123.41,22753.8,5160.64,-0.010301576000492,-0.007214221491908,4.48,6.75,5.22,1.3609765531356006,4.171330722922843,2.3,0.6000000000000005,8.068457101577723,3106.7,7289.7,2.2082744135228043,0.11113688167589435,127.814,0.0101246395206304
2024-04-14,83.52,83.52,83.304,83.52,0.09278826185661808,0.0,22519.4,5123.41,22753.8,5160.64,-0.010301576000492,-0.007214221491908,4.48,6.75,5.22,1.3609765531356006,4.171330722922843,2.3,0.6000000000000005,8.068457101577723,3106.7,7289.7,2.2082744135228043,0.11113688167589435,127.814,0.0101246395206304
2024-04-15,83.487,83.52,83.52,83.509,0.08943488465867885,-0.0003951149425287,22272.5,5061.82,22519.4,5123.41,-0.0109638800323277,-0.0120212905076892,4.48,6.75,5.22,1.3609765531356006,4.171330722922843,2.3,0.6000000000000005,8.068457101577723,3106.7,7289.7,2.2082744135228043,0.11113688167589435,127.814,0.0101246395206304
2024-04-16,83.648,83.487,83.52,83.55166666666666,0.08043825409617077,0.0019284439493574,22147.9,5051.41,22272.5,5061.82,-0.0055943427994162,-0.0020565725371506,4.48,6.75,5.22,1.3609765531356006,4.171330722922843,2.3,0.6000000000000005,8.068457101577723,3106.7,7289.7,2.2082744135228043,0.11113688167589435,127.814,0.0101246395206304
2024-04-17,83.618,83.648,83.52,83.58433333333333,0.08093564773480756,-0.0003586457536343,22147.9,5051.41,22272.5,5061.82,-0.0055943427994162,-0.0020565725371506,4.48,6.75,5.22,1.3609765531356006,4.171330722922843,2.3,0.6000000000000005,8.068457101577723,3106.7,7289.7,2.2082744135228043,0.11113688167589435,127.814,0.0101246395206304
2024-04-18,83.511,83.618,83.487,83.59233333333333,0.05085101191051355,-0.0012796287880599,21995.85,5011.12,22147.9,5051.41,-0.0068652106971768,-0.0079759908619573,4.48,6.75,5.22,1.3609765531356006,4.171330722922843,2.3,0.6000000000000005,8.068457101577723,3106.7,7289.7,2.2082744135228043,0.11113688167589435,127.814,0.0101246395206304
2024-04-19,83.336,83.511,83.648,83.48833333333333,0.0755565460105349,-0.0020955323250828,22147.0,4967.23,21995.85,5011.12,0.0068717508075386,-0.0087585210491867,4.48,6.75,5.22,1.3609765531356006,4.171330722922843,2.3,0.6000000000000005,8.068457101577723,3106.7,7289.7,2.2082744135228043,0.11113688167589435,127.814,0.0101246395206304
2024-04-20,83.336,83.336,83.618,83.39433333333334,0.0869053461934949,0.0,22147.0,4967.23,21995.85,5011.12,0.0068717508075386,-0.0087585210491867,4.48,6.75,5.22,1.3609765531356006,4.171330722922843,2.3,0.6000000000000005,8.068457101577723,3106.7,7289.7,2.2082744135228043,0.11113688167589435,127.814,0.0101246395206304
2024-04-21,83.336,83.336,83.511,83.336,0.09290595803088604,0.0,22147.0,4967.23,21995.85,5011.12,0.0068717508075386,-0.0087585210491867,4.48,6.75,5.22,1.3609765531356006,4.171330722922843,2.3,0.6000000000000005,8.068457101577723,3106.7,7289.7,2.2082744135228043,0.11113688167589435,127.814,0.0101246395206304
2024-04-22,83.34,83.336,83.336,83.33733333333333,0.09639379714399215,4.7998464049126e-05,22336.4,5010.6,22147.0,4967.23,0.0085519483451483,0.0087312244450128,4.48,6.75,5.22,1.3609765531356006,4.171330722922843,2.3,0.6000000000000005,8.068457101577723,3106.7,7289.7,2.2082744135228043,0.11113688167589435,127.814,0.0101246395206304
