Date,Exchange Rate (USD/INR),Exchange_Rate_Lag_1,Exchange_Rate_Lag_3,Exchange_Rate_Lag_7,Exchange_Rate_MA_3,Exchange_Rate_MA_7,Exchange_Rate_Volatility_7,Exchange_Rate_Percent_Change,NIFTY,S&P500,NIFTY_Lag_1,SP500_Lag_1,NIFTY_Lag_3,SP500_Lag_3,NIFTY_Lag_7,SP500_Lag_7,NIFTY_MA_3,SP500_MA_3,NIFTY_MA_7,SP500_MA_7,NIFTY_Percent_Change,SP500_Percent_Change,Interest Rate USA,Interest Rate India,Interest_Rate_India_Change,Interest_Rate_US_Change,Inflation_Rate_India,Inflation_Rate_US,Inflation_India_Change,Inflation_USA_Change,GDP Rate India,GDP Rate USA,GDP_India_Change,GDP_USA_Change,Exports,Imports,Balance,Exports_Percent_Change,Imports_Percent_Change,Trade_Balance_Percent_Change,Unemployment_Rate_India,US_Unemployment_Rate,Unemployment_India_Change,Unemployment_USA_Change,Dollar_Index,Dollar_Index_Percent_Change
2021-03-01,73.395,73.917,73.917,72.44,73.743,73.211,0.7574767323151622,-0.007061974917813352,14761.55,3901.8,14529.15,3811.2,14982.0,3925.4,15118.95,3914.0,14796.016666666668,3847.433333333334,14819.32857142857,3876.042857142857,0.015995429877177836,0.023772040302267206,0.08,4.25,0.0,0.0,5.66,7.0,0.75,0.20000000000000018,5.5,7.4,-4.4,3.9000000000000004,3922.6,7059.7,-3137.0,0.1260513851011913,0.07399631843974852,0.015276069648520796,6.15,6.1,-0.46999999999999975,-0.10000000000000053,115.8172,0.007074561144172931
2021-03-02,73.25,73.395,73.917,72.38,73.52066666666667,73.33528571428572,0.6640102193697344,-0.001975611417671441,14919.1,3870.3,14761.55,3901.8,15097.35,3829.3,14981.75,3906.7,14736.6,3861.1,14810.378571428571,3870.8428571428567,0.010672998431736636,-0.008073196986006503,0.08,4.25,0.0,0.0,5.66,7.0,0.75,0.20000000000000018,5.5,7.4,-4.4,3.9000000000000004,3922.6,7059.7,-3137.0,0.1260513851011913,0.07399631843974852,0.015276069648520796,6.15,6.1,-0.46999999999999975,-0.10000000000000053,115.8172,0.007074561144172931
2021-03-03,72.91,73.25,73.917,72.21,73.18499999999999,73.43528571428571,0.49834014965762735,-0.004641638225255984,15245.6,3819.7,14919.1,3870.3,14529.15,3811.2,14675.7,3876.5,14975.41666666667,3863.933333333334,14891.792857142858,3862.7285714285713,0.02188469813862759,-0.013073921918197673,0.08,4.25,0.0,0.0,5.66,7.0,0.75,0.20000000000000018,5.5,7.4,-4.4,3.9000000000000004,3922.6,7059.7,-3137.0,0.1260513851011913,0.07399631843974852,0.015276069648520796,6.15,6.1,-0.46999999999999975,-0.10000000000000053,115.8172,0.007074561144172931
2021-03-04,73.16,72.91,73.395,72.741,73.10666666666667,73.49514285714285,0.4200648476001846,0.0034288849266219668,15080.75,3768.5,15245.6,3819.7,14761.55,3901.8,14707.8,3881.4,15081.816666666668,3819.5,14945.07142857143,3846.6,-0.010812955869234475,-0.013404194046652829,0.08,4.25,0.0,0.0,5.66,7.0,0.75,0.20000000000000018,5.5,7.4,-4.4,3.9000000000000004,3922.6,7059.7,-3137.0,0.1260513851011913,0.07399631843974852,0.015276069648520796,6.15,6.1,-0.46999999999999975,-0.10000000000000053,115.8172,0.007074561144172931
2021-03-05,73.14,73.16,73.25,73.917,73.07,73.38414285714285,0.39171478934212967,-0.0002733734281027411,14938.1,3841.9,15080.75,3768.5,14919.1,3870.3,14982.0,3925.4,15088.150000000003,3810.0333333333333,14938.8,3834.671428571429,-0.009459078626726125,0.019477245588430447,0.08,4.25,0.0,0.0,5.66,7.0,0.75,0.20000000000000018,5.5,7.4,-4.4,3.9000000000000004,3922.6,7059.7,-3137.0,0.1260513851011913,0.07399631843974852,0.015276069648520796,6.15,6.1,-0.46999999999999975,-0.10000000000000053,115.8172,0.007074561144172931
2021-03-06,73.14,73.14,72.91,73.917,73.14666666666666,73.27314285714286,0.3188690580619768,0.0,14938.1,3841.9,15080.75,3768.5,14919.1,3870.3,14982.0,3925.4,15088.150000000003,3810.0333333333333,14938.8,3834.671428571429,-0.009459078626726125,0.019477245588430447,0.08,4.25,0.0,0.0,5.66,7.0,0.75,0.20000000000000018,5.5,7.4,-4.4,3.9000000000000004,3922.6,7059.7,-3137.0,0.1260513851011913,0.07399631843974852,0.015276069648520796,6.15,6.1,-0.46999999999999975,-0.10000000000000053,115.8172,0.007074561144172931
2021-03-07,73.14,73.14,73.16,73.917,73.14,73.16214285714285,0.14548359422738152,0.0,14938.1,3841.9,15080.75,3768.5,14919.1,3870.3,14982.0,3925.4,15088.150000000003,3810.0333333333333,14938.8,3834.671428571429,-0.009459078626726125,0.019477245588430447,0.08,4.25,0.0,0.0,5.66,7.0,0.75,0.20000000000000018,5.5,7.4,-4.4,3.9000000000000004,3922.6,7059.7,-3137.0,0.1260513851011913,0.07399631843974852,0.015276069648520796,6.15,6.1,-0.46999999999999975,-0.10000000000000053,115.8172,0.007074561144172931
2021-03-08,73.32,73.14,73.14,73.395,73.2,73.15142857142857,0.12707328218968253,0.0024610336341261974,14956.2,3821.3,14938.1,3841.9,15245.6,3819.7,15097.35,3829.3,14991.683333333334,3810.566666666667,14918.635714285716,3833.5285714285715,0.0012116668117096996,-0.00536193029490617,0.08,4.25,0.0,0.0,5.66,7.0,0.75,0.20000000000000018,5.5,7.4,-4.4,3.9000000000000004,3922.6,7059.7,-3137.0,0.1260513851011913,0.07399631843974852,0.015276069648520796,6.15,6.1,-0.46999999999999975,-0.10000000000000053,115.8172,0.007074561144172931
2021-03-09,72.8,73.32,73.14,73.25,73.08666666666666,73.08714285714287,0.17404159327387006,-0.007092198581560183,15098.4,3875.4,14956.2,3821.3,15080.75,3768.5,14529.15,3811.2,14997.566666666668,3846.2000000000003,14999.957142857142,3842.7000000000003,0.009507762666987496,0.014157485672415149,0.08,4.25,0.0,0.0,5.66,7.0,0.75,0.20000000000000018,5.5,7.4,-4.4,3.9000000000000004,3922.6,7059.7,-3137.0,0.1260513851011913,0.07399631843974852,0.015276069648520796,6.15,6.1,-0.46999999999999975,-0.10000000000000053,115.8172,0.007074561144172931
2021-03-10,72.718,72.8,73.14,72.91,72.94600000000001,73.05971428571429,0.21655000521988196,-0.001126373626373578,15174.8,3898.8,15098.4,3875.4,14938.1,3841.9,14761.55,3901.8,15076.466666666669,3865.1666666666665,15058.992857142857,3842.2714285714287,0.005060138822656768,0.006038086391082276,0.08,4.25,0.0,0.0,5.66,7.0,0.75,0.20000000000000018,5.5,7.4,-4.4,3.9000000000000004,3922.6,7059.7,-3137.0,0.1260513851011913,0.07399631843974852,0.015276069648520796,6.15,6.1,-0.46999999999999975,-0.10000000000000053,115.8172,0.007074561144172931
2021-03-11,72.694,72.718,73.32,73.16,72.73733333333334,72.99314285714286,0.24967674338890983,-0.00033004208036524485,15174.8,3898.8,15098.4,3875.4,14938.1,3841.9,14761.55,3901.8,15076.466666666669,3865.1666666666665,15058.992857142857,3842.2714285714287,0.005060138822656768,0.006038086391082276,0.08,4.25,0.0,0.0,5.66,7.0,0.75,0.20000000000000018,5.5,7.4,-4.4,3.9000000000000004,3922.6,7059.7,-3137.0,0.1260513851011913,0.07399631843974852,0.015276069648520796,6.15,6.1,-0.46999999999999975,-0.10000000000000053,115.8172,0.007074561144172931
2021-03-12,72.68,72.694,72.8,73.14,72.69733333333333,72.92742857142858,0.2646676262404518,-0.00019258810905986579,15030.95,3943.3,15174.8,3898.8,14956.2,3821.3,14919.1,3870.3,15101.383333333333,3905.8333333333335,15074.971428571429,3852.7000000000003,-0.009479531855444479,0.011413768338976116,0.08,4.25,0.0,0.0,5.66,7.0,0.75,0.20000000000000018,5.5,7.4,-4.4,3.9000000000000004,3922.6,7059.7,-3137.0,0.1260513851011913,0.07399631843974852,0.015276069648520796,6.15,6.1,-0.46999999999999975,-0.10000000000000053,115.8172,0.007074561144172931
2021-03-13,72.68,72.68,72.718,73.14,72.68466666666667,72.86171428571429,0.2601600240122011,0.0,15030.95,3943.3,15174.8,3898.8,14956.2,3821.3,14919.1,3870.3,15101.383333333333,3905.8333333333335,15074.971428571429,3852.7000000000003,-0.009479531855444479,0.011413768338976116,0.08,4.25,0.0,0.0,5.66,7.0,0.75,0.20000000000000018,5.5,7.4,-4.4,3.9000000000000004,3922.6,7059.7,-3137.0,0.1260513851011913,0.07399631843974852,0.015276069648520796,6.15,6.1,-0.46999999999999975,-0.10000000000000053,115.8172,0.007074561144172931
2021-03-14,72.68,72.68,72.694,73.14,72.68,72.796,0.23503474920129067,0.0,15030.95,3943.3,15174.8,3898.8,14956.2,3821.3,14919.1,3870.3,15101.383333333333,3905.8333333333335,15074.971428571429,3852.7000000000003,-0.009479531855444479,0.011413768338976116,0.08,4.25,0.0,0.0,5.66,7.0,0.75,0.20000000000000018,5.5,7.4,-4.4,3.9000000000000004,3922.6,7059.7,-3137.0,0.1260513851011913,0.07399631843974852,0.015276069648520796,6.15,6.1,-0.46999999999999975,-0.10000000000000053,115.8172,0.007074561144172931
2021-03-15,72.535,72.68,72.68,73.32,72.63166666666667,72.68385714285715,0.07848657755251728,-0.0019950467804074057,14929.5,3968.9,15030.95,3943.3,15098.4,3875.4,15245.6,3819.7,15045.083333333336,3937.0,15029.814285714285,3874.014285714286,-0.00674940705677296,0.006492024446529632,0.08,4.25,0.0,0.0,5.66,7.0,0.75,0.20000000000000018,5.5,7.4,-4.4,3.9000000000000004,3922.6,7059.7,-3137.0,0.1260513851011913,0.07399631843974852,0.015276069648520796,6.15,6.1,-0.46999999999999975,-0.10000000000000053,115.8172,0.007074561144172931
2021-03-16,72.51,72.535,72.68,72.8,72.575,72.64242857142858,0.08335037920155663,-0.0003446611980422176,14910.45,3962.7,14929.5,3968.9,15174.8,3898.8,15080.75,3768.5,14956.966666666669,3958.2999999999997,15005.485714285713,3901.757142857143,-0.0012759971867778441,-0.0015621456826829805,0.08,4.25,0.0,0.0,5.66,7.0,0.75,0.20000000000000018,5.5,7.4,-4.4,3.9000000000000004,3922.6,7059.7,-3137.0,0.1260513851011913,0.07399631843974852,0.015276069648520796,6.15,6.1,-0.46999999999999975,-0.10000000000000053,115.8172,0.007074561144172931
2021-03-17,72.4,72.51,72.68,72.718,72.48166666666667,72.59700000000001,0.11568491690254479,-0.0015170321334988524,14721.3,3974.1,14910.45,3962.7,15030.95,3943.3,14938.1,3841.9,14853.750000000002,3968.566666666667,14974.514285714287,3920.6428571428573,-0.012685733830971047,0.0028768264062382087,0.08,4.25,0.0,0.0,5.66,7.0,0.75,0.20000000000000018,5.5,7.4,-4.4,3.9000000000000004,3922.6,7059.7,-3137.0,0.1260513851011913,0.07399631843974852,0.015276069648520796,6.15,6.1,-0.46999999999999975,-0.10000000000000053,115.8172,0.007074561144172931
2021-03-18,72.67,72.4,72.535,72.694,72.52666666666667,72.59357142857144,0.11264672970412304,0.0037292817679557277,14557.85,3915.5,14721.3,3974.1,14929.5,3968.9,14956.2,3821.3,14729.866666666669,3950.7666666666664,14917.607142857143,3934.1,-0.011102959657095401,-0.014745476963337611,0.08,4.25,0.0,0.0,5.66,7.0,0.75,0.20000000000000018,5.5,7.4,-4.4,3.9000000000000004,3922.6,7059.7,-3137.0,0.1260513851011913,0.07399631843974852,0.015276069648520796,6.15,6.1,-0.46999999999999975,-0.10000000000000053,115.8172,0.007074561144172931
2021-03-19,72.402,72.67,72.51,72.68,72.49066666666666,72.55385714285714,0.12538265239876847,-0.0036879042245768767,14744.0,3913.1,14557.85,3915.5,14910.45,3962.7,15098.4,3875.4,14674.383333333337,3934.2333333333336,14866.978571428572,3939.485714285714,0.012786915650319308,-0.0006129485378623123,0.08,4.25,0.0,0.0,5.66,7.0,0.75,0.20000000000000018,5.5,7.4,-4.4,3.9000000000000004,3922.6,7059.7,-3137.0,0.1260513851011913,0.07399631843974852,0.015276069648520796,6.15,6.1,-0.46999999999999975,-0.10000000000000053,115.8172,0.007074561144172931
2021-03-20,72.402,72.402,72.4,72.68,72.49133333333334,72.51414285714286,0.12276865583640019,0.0,14744.0,3913.1,14557.85,3915.5,14910.45,3962.7,15098.4,3875.4,14674.383333333337,3934.2333333333336,14866.978571428572,3939.485714285714,0.012786915650319308,-0.0006129485378623123,0.08,4.25,0.0,0.0,5.66,7.0,0.75,0.20000000000000018,5.5,7.4,-4.4,3.9000000000000004,3922.6,7059.7,-3137.0,0.1260513851011913,0.07399631843974852,0.015276069648520796,6.15,6.1,-0.46999999999999975,-0.10000000000000053,115.8172,0.007074561144172931
2021-03-21,72.402,72.402,72.67,72.68,72.402,72.47442857142858,0.103649822542118,0.0,14744.0,3913.1,14557.85,3915.5,14910.45,3962.7,15098.4,3875.4,14674.383333333337,3934.2333333333336,14866.978571428572,3939.485714285714,0.012786915650319308,-0.0006129485378623123,0.08,4.25,0.0,0.0,5.66,7.0,0.75,0.20000000000000018,5.5,7.4,-4.4,3.9000000000000004,3922.6,7059.7,-3137.0,0.1260513851011913,0.07399631843974852,0.015276069648520796,6.15,6.1,-0.46999999999999975,-0.10000000000000053,115.8172,0.007074561144172931
2021-03-22,72.37,72.402,72.402,72.535,72.39133333333335,72.45085714285715,0.10630683353324938,-0.00044197674097390394,14736.4,3940.6,14744.0,3913.1,14721.3,3974.1,15174.8,3898.8,14679.41666666667,3923.066666666666,14804.35,3945.457142857143,-0.0005154639175257714,0.007027676266898375,0.08,4.25,0.0,0.0,5.66,7.0,0.75,0.20000000000000018,5.5,7.4,-4.4,3.9000000000000004,3922.6,7059.7,-3137.0,0.1260513851011913,0.07399631843974852,0.015276069648520796,6.15,6.1,-0.46999999999999975,-0.10000000000000053,115.8172,0.007074561144172931
2021-03-23,72.51,72.37,72.402,72.51,72.42733333333334,72.45085714285715,0.10630683353324938,0.001934503247201791,14814.75,3910.5,14736.4,3940.6,14557.85,3915.5,15030.95,3943.3,14765.050000000003,3921.3999999999996,14773.464285714286,3940.7714285714287,0.005316766645856452,-0.007638430695833143,0.08,4.25,0.0,0.0,5.66,7.0,0.75,0.20000000000000018,5.5,7.4,-4.4,3.9000000000000004,3922.6,7059.7,-3137.0,0.1260513851011913,0.07399631843974852,0.015276069648520796,6.15,6.1,-0.46999999999999975,-0.10000000000000053,115.8172,0.007074561144172931
2021-03-24,72.58,72.51,72.402,72.4,72.48666666666666,72.47657142857143,0.11348253483692153,0.0009653840849537243,14549.4,3889.1,14814.75,3910.5,14744.0,3913.1,14929.5,3968.9,14700.183333333334,3913.4,14719.164285714285,3929.371428571428,-0.01791120336151475,-0.0054724459787751645,0.08,4.25,0.0,0.0,5.66,7.0,0.75,0.20000000000000018,5.5,7.4,-4.4,3.9000000000000004,3922.6,7059.7,-3137.0,0.1260513851011913,0.07399631843974852,0.015276069648520796,6.15,6.1,-0.46999999999999975,-0.10000000000000053,115.8172,0.007074561144172931
2021-03-25,72.66,72.58,72.37,72.67,72.58333333333333,72.47514285714286,0.11066982209498896,0.0011022320198401658,14324.9,3909.5,14549.4,3889.1,14736.4,3940.6,14910.45,3962.7,14563.016666666668,3903.033333333333,14635.514285714287,3921.7714285714287,-0.015430189561081553,0.005245429533825341,0.08,4.25,0.0,0.0,5.66,7.0,0.75,0.20000000000000018,5.5,7.4,-4.4,3.9000000000000004,3922.6,7059.7,-3137.0,0.1260513851011913,0.07399631843974852,0.015276069648520796,6.15,6.1,-0.46999999999999975,-0.10000000000000053,115.8172,0.007074561144172931
2021-03-26,72.648,72.66,72.51,72.402,72.62933333333332,72.51028571428571,0.12204604907153128,-0.00016515276630879594,14507.3,3974.5,14324.9,3909.5,14814.75,3910.5,14721.3,3974.1,14460.533333333335,3924.3666666666663,14604.942857142858,3921.828571428571,0.012733073180266397,0.016626167029031746,0.08,4.25,0.0,0.0,5.66,7.0,0.75,0.20000000000000018,5.5,7.4,-4.4,3.9000000000000004,3922.6,7059.7,-3137.0,0.1260513851011913,0.07399631843974852,0.015276069648520796,6.15,6.1,-0.46999999999999975,-0.10000000000000053,115.8172,0.007074561144172931
2021-03-27,72.648,72.648,72.58,72.402,72.652,72.54542857142857,0.12108241977963018,0.0,14507.3,3974.5,14324.9,3909.5,14814.75,3910.5,14721.3,3974.1,14460.533333333335,3924.3666666666663,14604.942857142858,3921.828571428571,0.012733073180266397,0.016626167029031746,0.08,4.25,0.0,0.0,5.66,7.0,0.75,0.20000000000000018,5.5,7.4,-4.4,3.9000000000000004,3922.6,7059.7,-3137.0,0.1260513851011913,0.07399631843974852,0.015276069648520796,6.15,6.1,-0.46999999999999975,-0.10000000000000053,115.8172,0.007074561144172931
2021-03-28,72.648,72.648,72.66,72.402,72.648,72.58057142857142,0.10744744007977285,0.0,14507.3,3974.5,14324.9,3909.5,14814.75,3910.5,14721.3,3974.1,14460.533333333335,3924.3666666666663,14604.942857142858,3921.828571428571,0.012733073180266397,0.016626167029031746,0.08,4.25,0.0,0.0,5.66,7.0,0.75,0.20000000000000018,5.5,7.4,-4.4,3.9000000000000004,3922.6,7059.7,-3137.0,0.1260513851011913,0.07399631843974852,0.015276069648520796,6.15,6.1,-0.46999999999999975,-0.10000000000000053,115.8172,0.007074561144172931
2021-03-29,72.748,72.648,72.648,72.37,72.68133333333334,72.63457142857143,0.07365427604494938,0.001376500385420254,14507.3,3974.5,14324.9,3909.5,14814.75,3910.5,14721.3,3974.1,14460.533333333335,3924.3666666666663,14604.942857142858,3921.828571428571,0.012733073180266397,0.016626167029031746,0.08,4.25,0.0,0.0,5.66,7.0,0.75,0.20000000000000018,5.5,7.4,-4.4,3.9000000000000004,3922.6,7059.7,-3137.0,0.1260513851011913,0.07399631843974852,0.015276069648520796,6.15,6.1,-0.46999999999999975,-0.10000000000000053,115.8172,0.007074561144172931
2021-03-30,73.44,72.748,72.648,72.51,72.94533333333334,72.76742857142857,0.3006076385917772,0.009512288997635565,14845.1,3958.6,14507.3,3974.5,14549.4,3889.1,14557.85,3915.5,14559.1,3947.5333333333333,14645.97857142857,3927.985714285714,0.023284829017115705,-0.004000503207950756,0.08,4.25,0.0,0.0,5.66,7.0,0.75,0.20000000000000018,5.5,7.4,-4.4,3.9000000000000004,3922.6,7059.7,-3137.0,0.1260513851011913,0.07399631843974852,0.015276069648520796,6.15,6.1,-0.46999999999999975,-0.10000000000000053,115.8172,0.007074561144172931
2021-03-31,73.137,73.44,72.648,72.58,73.10833333333333,72.847,0.3160490468246722,-0.004125816993464038,14690.7,3972.9,14845.1,3958.6,14324.9,3909.5,14744.0,3913.1,14681.033333333335,3968.6666666666665,14638.364285714284,3936.5285714285715,-0.010400738290749056,0.0036123882180569833,0.08,4.25,0.0,0.0,5.66,7.0,0.75,0.20000000000000018,5.5,7.4,-4.4,3.9000000000000004,3922.6,7059.7,-3137.0,0.1260513851011913,0.07399631843974852,0.015276069648520796,6.15,6.1,-0.46999999999999975,-0.10000000000000053,115.8172,0.007074561144172931
2021-04-01,73.328,73.137,72.748,72.66,73.30166666666666,72.94242857142856,0.34927728103387334,0.0026115372520065794,14867.35,4019.9,14690.7,3972.9,14507.3,3974.5,14736.4,3940.6,14801.050000000003,3983.7999999999997,14657.07142857143,3947.8571428571427,0.012024614211712192,0.011830149261244927,0.08,4.25,0.0,0.0,5.66,7.0,0.75,0.20000000000000018,5.5,7.4,-4.4,3.9000000000000004,3922.6,7059.7,-3137.0,0.1260513851011913,0.07399631843974852,0.015276069648520796,7.315,6.1,1.165,0.0,115.8172,0.007074561144172931
2021-04-02,73.37,73.328,73.44,72.648,73.27833333333334,73.04557142857144,0.3544074195702273,0.0005727689286494364,14867.35,4019.9,14690.7,3972.9,14507.3,3974.5,14736.4,3940.6,14801.050000000003,3983.7999999999997,14657.07142857143,3947.8571428571427,0.012024614211712192,0.011830149261244927,0.08,4.25,0.0,0.0,5.66,7.0,0.75,0.20000000000000018,5.5,7.4,-4.4,3.9000000000000004,3922.6,7059.7,-3137.0,0.1260513851011913,0.07399631843974852,0.015276069648520796,7.315,6.1,1.165,0.0,115.8172,0.007074561144172931
2021-04-03,73.37,73.37,73.137,72.648,73.35600000000001,73.14871428571428,0.3230968452761353,0.0,14867.35,4019.9,14690.7,3972.9,14507.3,3974.5,14736.4,3940.6,14801.050000000003,3983.7999999999997,14657.07142857143,3947.8571428571427,0.012024614211712192,0.011830149261244927,0.08,4.25,0.0,0.0,5.66,7.0,0.75,0.20000000000000018,5.5,7.4,-4.4,3.9000000000000004,3922.6,7059.7,-3137.0,0.1260513851011913,0.07399631843974852,0.015276069648520796,7.315,6.1,1.165,0.0,115.8172,0.007074561144172931
2021-04-04,73.37,73.37,73.328,72.648,73.37,73.25185714285715,0.2415687814873983,0.0,14867.35,4019.9,14690.7,3972.9,14507.3,3974.5,14736.4,3940.6,14801.050000000003,3983.7999999999997,14657.07142857143,3947.8571428571427,0.012024614211712192,0.011830149261244927,0.08,4.25,0.0,0.0,5.66,7.0,0.75,0.20000000000000018,5.5,7.4,-4.4,3.9000000000000004,3922.6,7059.7,-3137.0,0.1260513851011913,0.07399631843974852,0.015276069648520796,7.315,6.1,1.165,0.0,115.8172,0.007074561144172931
2021-04-05,73.32,73.37,73.37,72.748,73.35333333333334,73.33357142857143,0.09501202930747481,-0.0006814774430967674,14637.8,4077.9,14867.35,4019.9,14845.1,3958.6,14814.75,3910.5,14731.950000000003,4023.566666666667,14631.792857142858,3971.7714285714283,-0.015439873279367244,0.014428219607452997,0.08,4.25,0.0,0.0,5.66,7.0,0.75,0.20000000000000018,5.5,7.4,-4.4,3.9000000000000004,3922.6,7059.7,-3137.0,0.1260513851011913,0.07399631843974852,0.015276069648520796,7.315,6.1,1.165,0.0,115.8172,0.007074561144172931
2021-04-06,73.486,73.32,73.37,73.44,73.392,73.34014285714287,0.10469706867585023,0.002264048008729036,14683.5,4073.9,14637.8,4077.9,14690.7,3972.9,14549.4,3889.1,14729.550000000001,4057.2333333333336,14650.95,3998.171428571429,0.0031220538605529757,-0.0009808970303342157,0.08,4.25,0.0,0.0,5.66,7.0,0.75,0.20000000000000018,5.5,7.4,-4.4,3.9000000000000004,3922.6,7059.7,-3137.0,0.1260513851011913,0.07399631843974852,0.015276069648520796,7.315,6.1,1.165,0.0,115.8172,0.007074561144172931
2021-04-07,74.352,73.486,73.37,73.137,73.71933333333334,73.51371428571429,0.37360126439930197,0.01178455760280861,14819.05,4079.9,14683.5,4073.9,14867.35,4019.9,14324.9,3909.5,14713.450000000003,4077.2333333333336,14721.542857142855,4022.5142857142855,0.009231450267306762,0.0014727902010358562,0.08,4.25,0.0,0.0,5.66,7.0,0.75,0.20000000000000018,5.5,7.4,-4.4,3.9000000000000004,3922.6,7059.7,-3137.0,0.1260513851011913,0.07399631843974852,0.015276069648520796,7.315,6.1,1.165,0.0,115.8172,0.007074561144172931
2021-04-08,74.561,74.352,73.32,73.328,74.133,73.68985714285715,0.5295597003070992,0.002810953303206354,14873.8,4097.2,14819.05,4079.9,14637.8,4077.9,14507.3,3974.5,14792.116666666669,4083.6666666666665,14773.9,4040.042857142857,0.0036945688151399647,0.004240300007352982,0.08,4.25,0.0,0.0,5.66,7.0,0.75,0.20000000000000018,5.5,7.4,-4.4,3.9000000000000004,3922.6,7059.7,-3137.0,0.1260513851011913,0.07399631843974852,0.015276069648520796,7.315,6.1,1.165,0.0,115.8172,0.007074561144172931
2021-04-09,74.719,74.561,73.486,73.37,74.544,73.88257142857142,0.6297427668340743,0.0021190702914390958,14834.85,4128.8,14873.8,4097.2,14683.5,4073.9,14845.1,3958.6,14842.566666666668,4101.966666666667,14772.435714285715,4064.3571428571427,-0.0026186986513196953,0.007712584203846573,0.08,4.25,0.0,0.0,5.66,7.0,0.75,0.20000000000000018,5.5,7.4,-4.4,3.9000000000000004,3922.6,7059.7,-3137.0,0.1260513851011913,0.07399631843974852,0.015276069648520796,7.315,6.1,1.165,0.0,115.8172,0.007074561144172931
2021-04-10,74.719,74.719,74.352,73.37,74.66633333333333,74.07528571428573,0.6527336655130751,0.0,14834.85,4128.8,14873.8,4097.2,14683.5,4073.9,14845.1,3958.6,14842.566666666668,4101.966666666667,14772.435714285715,4064.3571428571427,-0.0026186986513196953,0.007712584203846573,0.08,4.25,0.0,0.0,5.66,7.0,0.75,0.20000000000000018,5.5,7.4,-4.4,3.9000000000000004,3922.6,7059.7,-3137.0,0.1260513851011913,0.07399631843974852,0.015276069648520796,7.315,6.1,1.165,0.0,115.8172,0.007074561144172931
2021-04-11,74.719,74.719,74.561,73.37,74.719,74.268,0.6073626044894795,0.0,14834.85,4128.8,14873.8,4097.2,14683.5,4073.9,14845.1,3958.6,14842.566666666668,4101.966666666667,14772.435714285715,4064.3571428571427,-0.0026186986513196953,0.007712584203846573,0.08,4.25,0.0,0.0,5.66,7.0,0.75,0.20000000000000018,5.5,7.4,-4.4,3.9000000000000004,3922.6,7059.7,-3137.0,0.1260513851011913,0.07399631843974852,0.015276069648520796,7.315,6.1,1.165,0.0,115.8172,0.007074561144172931
2021-04-12,74.98,74.719,74.719,73.32,74.806,74.50514285714287,0.48783857595458685,0.0034930874342538054,14310.8,4128.0,14834.85,4128.8,14819.05,4079.9,14690.7,3972.9,14673.150000000001,4118.0,14718.164285714287,4086.5142857142855,-0.035325601539617946,-0.00019376089905065452,0.08,4.25,0.0,0.0,5.66,7.0,0.75,0.20000000000000018,5.5,7.4,-4.4,3.9000000000000004,3922.6,7059.7,-3137.0,0.1260513851011913,0.07399631843974852,0.015276069648520796,7.315,6.1,1.165,0.0,115.8172,0.007074561144172931
2021-04-13,75.26,74.98,74.719,73.486,74.98633333333333,74.75857142857144,0.2914028466685952,0.0037343291544411628,14504.8,4141.6,14310.8,4128.0,14873.8,4097.2,14867.35,4019.9,14550.150000000001,4132.8,14666.371428571427,4103.9,0.013556195321016373,0.003294573643410903,0.08,4.25,0.0,0.0,5.66,7.0,0.75,0.20000000000000018,5.5,7.4,-4.4,3.9000000000000004,3922.6,7059.7,-3137.0,0.1260513851011913,0.07399631843974852,0.015276069648520796,7.315,6.1,1.165,0.0,115.8172,0.007074561144172931
2021-04-14,75.05,75.26,74.719,74.352,75.09666666666668,74.85828571428571,0.2447867876898601,-0.0027903268668616477,14504.8,4141.6,14310.8,4128.0,14873.8,4097.2,14867.35,4019.9,14550.150000000001,4132.8,14666.371428571427,4103.9,0.013556195321016373,0.003294573643410903,0.08,4.25,0.0,0.0,5.66,7.0,0.75,0.20000000000000018,5.5,7.4,-4.4,3.9000000000000004,3922.6,7059.7,-3137.0,0.1260513851011913,0.07399631843974852,0.015276069648520796,7.315,6.1,1.165,0.0,115.8172,0.007074561144172931
2021-04-15,74.81,75.05,74.98,74.561,75.04,74.89385714285716,0.2100074828573857,-0.0031978680879413135,14581.45,4170.4,14504.8,4141.6,14834.85,4128.8,14637.8,4077.9,14465.683333333334,4146.666666666667,14658.32142857143,4117.114285714286,0.005284457558877076,0.006953834266949732,0.08,4.25,0.0,0.0,5.66,7.0,0.75,0.20000000000000018,5.5,7.4,-4.4,3.9000000000000004,3922.6,7059.7,-3137.0,0.1260513851011913,0.07399631843974852,0.015276069648520796,7.315,6.1,1.165,0.0,115.8172,0.007074561144172931
2021-04-16,74.479,74.81,75.26,74.719,74.77966666666667,74.85957142857144,0.25752725236998825,-0.004424542173506296,14617.85,4185.5,14581.45,4170.4,14310.8,4128.0,14683.5,4073.9,14568.033333333335,4165.833333333333,14648.942857142856,4133.057142857143,0.002496322382204763,0.003620755802800746,0.08,4.25,0.0,0.0,5.66,7.0,0.75,0.20000000000000018,5.5,7.4,-4.4,3.9000000000000004,3922.6,7059.7,-3137.0,0.1260513851011913,0.07399631843974852,0.015276069648520796,7.315,6.1,1.165,0.0,115.8172,0.007074561144172931
