Date,Exchange Rate (USD/INR),Exchange_Rate_Lag_1,Exchange_Rate_Lag_3,Exchange_Rate_MA_3,Exchange_Rate_Volatility_7,Exchange_Rate_Percent_Change,NIFTY,S&P500,NIFTY_Lag_1,SP500_Lag_1,NIFTY_Percent_Change,SP500_Percent_Change,Interest Rate USA,Interest Rate India,Inflation_Rate_India,Inflation_Rate_US,GDP Rate India,GDP Rate USA,GDP_India_Change,GDP_USA_Change,Exports,Imports,Unemployment_Rate_India,US_Unemployment_Rate,Dollar_Index,Dollar_Index_Percent_Change
2019-03-30,69.179,69.179,69.089,69.17666666666666,0.0016656671075244022,0.0,11623.9,2834.4,11570.0,2815.4,0.0046585998271391,0.006748597002202,1.55,5.4,7.35,1.1939224684724346,4.505552130427524,2.8,-1.0,8.142481194328912,3023.5,4289.5,1.993338842626424,0.1111352909998747,115.9107,-0.0055747873421956
2019-03-31,69.179,69.179,69.172,69.179,0.0016656671075244022,0.0,11623.9,2834.4,11570.0,2815.4,0.0046585998271391,0.006748597002202,1.55,5.4,7.35,1.1939224684724346,4.505552130427524,2.8,-1.0,8.142481194328912,3023.5,4289.5,1.993338842626424,0.1111352909998747,115.9107,-0.0055747873421956
2019-04-01,69.189,69.179,69.179,69.18233333333332,0.0006411232811627429,0.00014455253761957998,11669.15,2867.2,11623.9,2834.4,0.0038928414731715,0.0115721140276601,1.55,5.4,7.35,1.1939224684724346,4.505552130427524,2.8,-1.0,8.142481194328912,3023.5,4289.5,2.0955609235597192,0.1111335296085041,115.9107,-0.0055747873421956
2019-04-02,68.909,69.189,69.179,69.09233333333334,0.0018236421244941757,-0.004046886065703914,11713.2,2867.2,11669.15,2867.2,0.0037749107689935,0.0,1.55,5.4,7.35,1.1939224684724346,4.505552130427524,2.8,-1.0,8.142481194328912,3023.5,4289.5,2.0955609235597192,0.1111335296085041,115.9107,-0.0055747873421956
2019-04-03,68.439,68.909,69.179,68.84566666666667,0.00293525864796636,-0.006820589473073402,11643.95,2873.4,11713.2,2867.2,-0.0059121333196735,0.0021623883928572,1.55,5.4,7.35,1.1939224684724346,4.505552130427524,2.8,-1.0,8.142481194328912,3023.5,4289.5,2.0955609235597192,0.1111335296085041,115.9107,-0.0055747873421956
2019-04-04,68.969,68.439,69.189,68.77233333333334,0.004504023277258344,0.007744122503251072,11598.0,2879.4,11643.95,2873.4,-0.0039462553514916,0.0020881186051366,1.55,5.4,7.35,1.1939224684724346,4.505552130427524,2.8,-1.0,8.142481194328912,3023.5,4289.5,2.0955609235597192,0.1111335296085041,115.9107,-0.0055747873421956
2019-04-05,69.159,68.969,68.909,68.85566666666666,0.004663191873597679,0.002754860879525811,11665.95,2892.7,11598.0,2879.4,0.0058587687532334,0.004619017850941,1.55,5.4,7.35,1.1939224684724346,4.505552130427524,2.8,-1.0,8.142481194328912,3023.5,4289.5,2.0955609235597192,0.1111335296085041,115.9107,-0.0055747873421956
2019-04-06,69.159,69.159,68.439,69.09566666666667,0.004663191873597679,0.0,11665.95,2892.7,11598.0,2879.4,0.0058587687532334,0.004619017850941,1.55,5.4,7.35,1.1939224684724346,4.505552130427524,2.8,-1.0,8.142481194328912,3023.5,4289.5,2.0955609235597192,0.1111335296085041,115.9107,-0.0055747873421956
2019-04-07,69.159,69.159,68.969,69.159,0.004663191873597679,0.0,11665.95,2892.7,11598.0,2879.4,0.0058587687532334,0.004619017850941,1.55,5.4,7.35,1.1939224684724346,4.505552130427524,2.8,-1.0,8.142481194328912,3023.5,4289.5,2.0955609235597192,0.1111335296085041,115.9107,-0.0055747873421956
2019-04-08,69.527,69.159,69.159,69.28166666666668,0.005087045924659857,0.005321071733252358,11604.5,2895.8,11665.95,2892.7,-0.0052674664300808,0.0010716631520726,1.55,5.4,7.35,1.1939224684724346,4.505552130427524,2.8,-1.0,8.142481194328912,3023.5,4289.5,2.0955609235597192,0.1111335296085041,115.9107,-0.0055747873421956
2019-04-09,69.247,69.527,69.159,69.31099999999999,0.005083985916879393,-0.004027212449839612,11671.95,2878.2,11604.5,2895.8,0.0058124003619286,-0.0060777678016439,1.55,5.4,7.35,1.1939224684724346,4.505552130427524,2.8,-1.0,8.142481194328912,3023.5,4289.5,2.0955609235597192,0.1111335296085041,115.9107,-0.0055747873421956
2019-04-10,69.139,69.247,69.159,69.30433333333333,0.004073606150810635,-0.0015596343523908152,11584.3,2888.2,11671.95,2878.2,-0.0075094564318731,0.0034743937182961,1.55,5.4,7.35,1.1939224684724346,4.505552130427524,2.8,-1.0,8.142481194328912,3023.5,4289.5,2.0955609235597192,0.1111335296085041,115.9107,-0.0055747873421956
2019-04-11,69.01,69.139,69.527,69.132,0.003108582198283045,-0.0018658065635891452,11596.7,2888.3,11584.3,2888.2,0.0010704142675863,3.462364102224669e-05,1.55,5.4,7.35,1.1939224684724346,4.505552130427524,2.8,-1.0,8.142481194328912,3023.5,4289.5,2.0955609235597192,0.1111335296085041,115.9107,-0.0055747873421956
2019-04-12,69.18,69.01,69.247,69.10966666666667,0.003068620810875984,0.0024634110998407177,11643.45,2907.4,11596.7,2888.3,0.0040313192546155,0.0066128864730117,1.55,5.4,7.35,1.1939224684724346,4.505552130427524,2.8,-1.0,8.142481194328912,3023.5,4289.5,2.0955609235597192,0.1111335296085041,115.9107,-0.0055747873421956
2019-04-13,69.18,69.18,69.139,69.12333333333333,0.003068620810875984,0.0,11643.45,2907.4,11596.7,2888.3,0.0040313192546155,0.0066128864730117,1.55,5.4,7.35,1.1939224684724346,4.505552130427524,2.8,-1.0,8.142481194328912,3023.5,4289.5,2.0955609235597192,0.1111335296085041,115.9107,-0.0055747873421956
2019-04-14,69.18,69.18,69.01,69.18,0.003068620810875984,0.0,11643.45,2907.4,11596.7,2888.3,0.0040313192546155,0.0066128864730117,1.55,5.4,7.35,1.1939224684724346,4.505552130427524,2.8,-1.0,8.142481194328912,3023.5,4289.5,2.0955609235597192,0.1111335296085041,115.9107,-0.0055747873421956
2019-04-15,69.379,69.18,69.18,69.24633333333334,0.002443953567470723,0.002876553917317226,11690.35,2905.6,11643.45,2907.4,0.004028015751345,-0.0006191098576048,1.55,5.4,7.35,1.1939224684724346,4.505552130427524,2.8,-1.0,8.142481194328912,3023.5,4289.5,2.0955609235597192,0.1111335296085041,115.9107,-0.0055747873421956
2019-04-16,69.519,69.379,69.18,69.35933333333334,0.0019200450672859357,0.0020179016705343944,11787.15,2907.1,11690.35,2905.6,0.0082803337795702,0.0005162444933921,1.55,5.4,7.35,1.1939224684724346,4.505552130427524,2.8,-1.0,8.142481194328912,3023.5,4289.5,2.0955609235597192,0.1111335296085041,115.9107,-0.0055747873421956
2019-04-17,69.411,69.519,69.18,69.43633333333334,0.0019189224253246112,-0.001553532127907542,11787.15,2907.1,11690.35,2905.6,0.0082803337795702,0.0005162444933921,1.55,5.4,7.35,1.1939224684724346,4.505552130427524,2.8,-1.0,8.142481194328912,3023.5,4289.5,2.0955609235597192,0.1111335296085041,115.9107,-0.0055747873421956
2019-04-18,69.411,69.411,69.379,69.447,0.001633781194850311,0.0,11752.8,2905.0,11787.15,2907.1,-0.0029141904531629,-0.0007223693715385,1.55,5.4,7.35,1.1939224684724346,4.505552130427524,2.8,-1.0,8.142481194328912,3023.5,4289.5,2.0955609235597192,0.1111335296085041,115.9107,-0.0055747873421956
2019-04-19,69.401,69.411,69.519,69.40766666666667,0.0014900070115906083,-0.00014406938381528178,11752.8,2905.0,11787.15,2907.1,-0.0029141904531629,-0.0007223693715385,1.55,5.4,7.35,1.1939224684724346,4.505552130427524,2.8,-1.0,8.142481194328912,3023.5,4289.5,2.0955609235597192,0.1111335296085041,115.9107,-0.0055747873421956
2019-04-20,69.401,69.401,69.411,69.40433333333333,0.0014900070115906083,0.0,11752.8,2905.0,11787.15,2907.1,-0.0029141904531629,-0.0007223693715385,1.55,5.4,7.35,1.1939224684724346,4.505552130427524,2.8,-1.0,8.142481194328912,3023.5,4289.5,2.0955609235597192,0.1111335296085041,115.9107,-0.0055747873421956
2019-04-21,69.401,69.401,69.411,69.401,0.0014900070115906083,0.0,11752.8,2905.0,11787.15,2907.1,-0.0029141904531629,-0.0007223693715385,1.55,5.4,7.35,1.1939224684724346,4.505552130427524,2.8,-1.0,8.142481194328912,3023.5,4289.5,2.0955609235597192,0.1111335296085041,115.9107,-0.0055747873421956
2019-04-22,69.69,69.401,69.401,69.49733333333332,0.0018696603918026606,0.004164205126727216,11594.45,2908.0,11752.8,2905.0,-0.0134733850656864,0.0010327022375216,1.55,5.4,7.35,1.1939224684724346,4.505552130427524,2.8,-1.0,8.142481194328912,3023.5,4289.5,2.0955609235597192,0.1111335296085041,115.9107,-0.0055747873421956
2019-04-23,69.76,69.69,69.401,69.617,0.0017824406080310738,0.001004448270914171,11575.95,2933.7,11594.45,2908.0,-0.0015955909939668,0.0088376891334249,1.55,5.4,7.35,1.1939224684724346,4.505552130427524,2.8,-1.0,8.142481194328912,3023.5,4289.5,2.0955609235597192,0.1111335296085041,115.9107,-0.0055747873421956
2019-04-24,69.95,69.76,69.401,69.8,0.0016937145686467176,0.002723623853210899,11726.15,2927.2,11575.95,2933.7,0.0129751769833144,-0.002215632136892,1.55,5.4,7.35,1.1939224684724346,4.505552130427524,2.8,-1.0,8.142481194328912,3023.5,4289.5,2.0955609235597192,0.1111335296085041,115.9107,-0.0055747873421956
2019-04-25,70.16,69.95,69.69,69.95666666666666,0.0017460080164519132,0.0030021443888490484,11641.8,2926.2,11726.15,2927.2,-0.0071933243221347,-0.00034162339437,1.55,5.4,7.35,1.1939224684724346,4.505552130427524,2.8,-1.0,8.142481194328912,3023.5,4289.5,2.0955609235597192,0.1111335296085041,115.9107,-0.0055747873421956
2019-04-26,69.84,70.16,69.76,69.98333333333333,0.002882503494131054,-0.004561003420752496,11754.65,2939.9,11641.8,2926.2,0.0096935181844732,0.0046818399289181,1.55,5.4,7.35,1.1939224684724346,4.505552130427524,2.8,-1.0,8.142481194328912,3023.5,4289.5,2.0955609235597192,0.1111335296085041,115.9107,-0.0055747873421956
2019-04-27,69.84,69.84,69.95,69.94666666666667,0.002882503494131054,0.0,11754.65,2939.9,11641.8,2926.2,0.0096935181844732,0.0046818399289181,1.55,5.4,7.35,1.1939224684724346,4.505552130427524,2.8,-1.0,8.142481194328912,3023.5,4289.5,2.0955609235597192,0.1111335296085041,115.9107,-0.0055747873421956
2019-04-28,69.84,69.84,70.16,69.84,0.002882503494131054,0.0,11754.65,2939.9,11641.8,2926.2,0.0096935181844732,0.0046818399289181,1.55,5.4,7.35,1.1939224684724346,4.505552130427524,2.8,-1.0,8.142481194328912,3023.5,4289.5,2.0955609235597192,0.1111335296085041,115.9107,-0.0055747873421956
2019-04-29,69.836,69.84,69.84,69.83866666666667,0.002503622797894455,-5.727376861408562e-05,11754.65,2939.9,11641.8,2926.2,0.0096935181844732,0.0046818399289181,1.55,5.4,7.35,1.1939224684724346,4.505552130427524,2.8,-1.0,8.142481194328912,3023.5,4289.5,2.0955609235597192,0.1111335296085041,115.9107,-0.0055747873421956
2019-04-30,69.56,69.836,69.84,69.74533333333333,0.0029354235780098825,-0.003952116386963689,11748.15,2945.8,11754.65,2939.9,-0.0005529726533755,0.0020068709820062,1.55,5.4,7.35,1.1939224684724346,4.505552130427524,2.8,-1.0,8.142481194328912,3023.5,4289.5,2.0955609235597192,0.1111335296085041,115.9107,-0.0055747873421956
2019-05-01,69.522,69.56,69.84,69.63933333333334,0.0025947214132302156,-0.0005462909718227937,11748.15,2945.8,11754.65,2939.9,-0.0005529726533755,0.0020068709820062,1.55,5.4,7.35,1.1939224684724346,4.505552130427524,2.8,-1.0,8.142481194328912,3023.5,4289.5,2.0509134580652977,0.1111315736029643,115.9107,-0.0055747873421956
2019-05-02,69.399,69.522,69.836,69.49366666666667,0.0019546885159389235,-0.001769224130491187,11724.75,2917.5,11748.15,2945.8,-0.0019918029647221,-0.0096068979564125,1.55,5.4,7.35,1.1939224684724346,4.505552130427524,2.8,-1.0,8.142481194328912,3023.5,4289.5,2.0509134580652977,0.1111315736029643,115.9107,-0.0055747873421956
2019-05-03,69.078,69.399,69.56,69.33300000000001,0.0019712812324486338,-0.004625426879349859,11712.25,2945.6,11724.75,2917.5,-0.0010661208128105,0.0096315338474721,1.55,5.4,7.35,1.1939224684724346,4.505552130427524,2.8,-1.0,8.142481194328912,3023.5,4289.5,2.0509134580652977,0.1111315736029643,115.9107,-0.0055747873421956
2019-05-04,69.078,69.078,69.522,69.185,0.0019712812324486338,0.0,11712.25,2945.6,11724.75,2917.5,-0.0010661208128105,0.0096315338474721,1.55,5.4,7.35,1.1939224684724346,4.505552130427524,2.8,-1.0,8.142481194328912,3023.5,4289.5,2.0509134580652977,0.1111315736029643,115.9107,-0.0055747873421956
2019-05-05,69.078,69.078,69.399,69.078,0.0019712812324486338,0.0,11712.25,2945.6,11724.75,2917.5,-0.0010661208128105,0.0096315338474721,1.55,5.4,7.35,1.1939224684724346,4.505552130427524,2.8,-1.0,8.142481194328912,3023.5,4289.5,2.0509134580652977,0.1111315736029643,115.9107,-0.0055747873421956
2019-05-06,69.369,69.078,69.078,69.175,0.00293862730710583,0.0042126292017719,11598.25,2932.5,11712.25,2945.6,-0.0097333987918631,-0.0044473112438891,1.55,5.4,7.35,1.1939224684724346,4.505552130427524,2.8,-1.0,8.142481194328912,3023.5,4289.5,2.0509134580652977,0.1111315736029643,115.9107,-0.0055747873421956
2019-05-07,69.585,69.369,69.078,69.34400000000001,0.002950814100462786,0.0031137828136487133,11497.9,2884.1,11598.25,2932.5,-0.0086521673528334,-0.0165046888320545,1.55,5.4,7.35,1.1939224684724346,4.505552130427524,2.8,-1.0,8.142481194328912,3023.5,4289.5,2.0509134580652977,0.1111315736029643,115.9107,-0.0055747873421956
2019-05-08,69.708,69.585,69.078,69.554,0.003001392783283158,0.0017676223323992435,11359.45,2879.4,11497.9,2884.1,-0.0120413292862173,-0.0016296244929093,1.55,5.4,7.35,1.1939224684724346,4.505552130427524,2.8,-1.0,8.142481194328912,3023.5,4289.5,2.0509134580652977,0.1111315736029643,115.9107,-0.0055747873421956
2019-05-09,70.189,69.708,69.369,69.82733333333333,0.0036767192341267798,0.006900212314224996,11301.8,2870.7,11359.45,2879.4,-0.0050750696556612,-0.0030214628047511,1.55,5.4,7.35,1.1939224684724346,4.505552130427524,2.8,-1.0,8.142481194328912,3023.5,4289.5,2.0509134580652977,0.1111315736029643,115.9107,-0.0055747873421956
2019-05-10,69.998,70.189,69.585,69.96499999999999,0.003173241718069729,-0.002721224123438004,11278.9,2881.4,11301.8,2870.7,-0.0020262259109168,0.0037273138955655,1.55,5.4,7.35,1.1939224684724346,4.505552130427524,2.8,-1.0,8.142481194328912,3023.5,4289.5,2.0509134580652977,0.1111315736029643,115.9107,-0.0055747873421956
2019-05-11,69.998,69.998,69.708,70.06166666666667,0.003173241718069729,0.0,11278.9,2881.4,11301.8,2870.7,-0.0020262259109168,0.0037273138955655,1.55,5.4,7.35,1.1939224684724346,4.505552130427524,2.8,-1.0,8.142481194328912,3023.5,4289.5,2.0509134580652977,0.1111315736029643,115.9107,-0.0055747873421956
2019-05-12,69.998,69.998,70.189,69.998,0.003173241718069729,0.0,11278.9,2881.4,11301.8,2870.7,-0.0020262259109168,0.0037273138955655,1.55,5.4,7.35,1.1939224684724346,4.505552130427524,2.8,-1.0,8.142481194328912,3023.5,4289.5,2.0509134580652977,0.1111315736029643,115.9107,-0.0055747873421956
2019-05-13,70.559,69.998,69.998,70.185,0.003882014378072373,0.008014514700419806,11148.2,2811.9,11278.9,2881.4,-0.0115880094690083,-0.0241202193378219,1.55,5.4,7.35,1.1939224684724346,4.505552130427524,2.8,-1.0,8.142481194328912,3023.5,4289.5,2.0509134580652977,0.1111315736029643,115.9107,-0.0055747873421956
2019-05-14,70.315,70.559,69.998,70.29066666666667,0.004445490092732945,-0.003458098895959383,11222.05,2834.4,11148.2,2811.9,0.006624387793545,0.0080017070308331,1.55,5.4,7.35,1.1939224684724346,4.505552130427524,2.8,-1.0,8.142481194328912,3023.5,4289.5,2.0509134580652977,0.1111315736029643,115.9107,-0.0055747873421956
2019-05-15,70.193,70.315,69.998,70.35566666666666,0.004604681890800114,-0.0017350494204650957,11157.0,2851.0,11222.05,2834.4,-0.0057966236115504,0.0058566186847304,1.55,5.4,7.35,1.1939224684724346,4.505552130427524,2.8,-1.0,8.142481194328912,3023.5,4289.5,2.0509134580652977,0.1111315736029643,115.9107,-0.0055747873421956
2019-05-16,70.119,70.193,70.559,70.20899999999999,0.0038207268685620938,-0.001054236177396528,11257.1,2876.3,11157.0,2851.0,0.0089719458635835,0.0088740792704316,1.55,5.4,7.35,1.1939224684724346,4.505552130427524,2.8,-1.0,8.142481194328912,3023.5,4289.5,2.0509134580652977,0.1111315736029643,115.9107,-0.0055747873421956
2019-05-17,70.277,70.119,70.315,70.19633333333333,0.0037211329701870347,0.0022533122263581618,11407.15,2859.5,11257.1,2876.3,0.0133293654671273,-0.0058408371866635,1.55,5.4,7.35,1.1939224684724346,4.505552130427524,2.8,-1.0,8.142481194328912,3023.5,4289.5,2.0509134580652977,0.1111315736029643,115.9107,-0.0055747873421956
2019-05-18,70.277,70.277,70.193,70.22433333333333,0.0037211329701870347,0.0,11407.15,2859.5,11257.1,2876.3,0.0133293654671273,-0.0058408371866635,1.55,5.4,7.35,1.1939224684724346,4.505552130427524,2.8,-1.0,8.142481194328912,3023.5,4289.5,2.0509134580652977,0.1111315736029643,115.9107,-0.0055747873421956
2019-05-19,70.277,70.277,70.119,70.277,0.0037211329701870347,0.0,11407.15,2859.5,11257.1,2876.3,0.0133293654671273,-0.0058408371866635,1.55,5.4,7.35,1.1939224684724346,4.505552130427524,2.8,-1.0,8.142481194328912,3023.5,4289.5,2.0509134580652977,0.1111315736029643,115.9107,-0.0055747873421956
2019-05-20,69.589,70.277,70.277,70.04766666666667,0.0038698878454180583,-0.00978983166612124,11828.25,2840.2,11407.15,2859.5,0.0369154433841931,-0.006749431718832,1.55,5.4,7.35,1.1939224684724346,4.505552130427524,2.8,-1.0,8.142481194328912,3023.5,4289.5,2.0509134580652977,0.1111315736029643,115.9107,-0.0055747873421956
2019-05-21,69.629,69.589,70.277,69.83166666666666,0.003911250486020141,0.0005748034890573628,11709.1,2864.4,11828.25,2840.2,-0.0100733413649525,0.0085205267234702,1.55,5.4,7.35,1.1939224684724346,4.505552130427524,2.8,-1.0,8.142481194328912,3023.5,4289.5,2.0509134580652977,0.1111315736029643,115.9107,-0.0055747873421956
2019-05-22,69.639,69.629,70.277,69.61900000000001,0.003948148978681613,0.0001436183199527985,11737.9,2856.3,11709.1,2864.4,0.0024596254195454,-0.0028278173439463,1.55,5.4,7.35,1.1939224684724346,4.505552130427524,2.8,-1.0,8.142481194328912,3023.5,4289.5,2.0509134580652977,0.1111315736029643,115.9107,-0.0055747873421956
2019-05-23,69.66,69.639,69.589,69.64266666666667,0.00398525837148423,0.00030155516305518937,11657.05,2822.2,11737.9,2856.3,-0.006887944180816,-0.0119385218639499,1.55,5.4,7.35,1.1939224684724346,4.505552130427524,2.8,-1.0,8.142481194328912,3023.5,4289.5,2.0509134580652977,0.1111315736029643,115.9107,-0.0055747873421956
2019-05-24,69.36,69.66,69.629,69.553,0.003881624632861089,-0.004306632213608941,11844.1,2826.1,11657.05,2822.2,0.0160460837004217,0.0013819006448869,1.55,5.4,7.35,1.1939224684724346,4.505552130427524,2.8,-1.0,8.142481194328912,3023.5,4289.5,2.0509134580652977,0.1111315736029643,115.9107,-0.0055747873421956
2019-05-25,69.36,69.36,69.639,69.46,0.003881624632861089,0.0,11844.1,2826.1,11657.05,2822.2,0.0160460837004217,0.0013819006448869,1.55,5.4,7.35,1.1939224684724346,4.505552130427524,2.8,-1.0,8.142481194328912,3023.5,4289.5,2.0509134580652977,0.1111315736029643,115.9107,-0.0055747873421956
2019-05-26,69.36,69.36,69.66,69.36,0.003881624632861089,0.0,11844.1,2826.1,11657.05,2822.2,0.0160460837004217,0.0013819006448869,1.55,5.4,7.35,1.1939224684724346,4.505552130427524,2.8,-1.0,8.142481194328912,3023.5,4289.5,2.0509134580652977,0.1111315736029643,115.9107,-0.0055747873421956
2019-05-27,69.487,69.36,69.36,69.40233333333333,0.0019165509992033426,0.0018310265282583948,11844.1,2826.1,11657.05,2822.2,0.0160460837004217,0.0013819006448869,1.55,5.4,7.35,1.1939224684724346,4.505552130427524,2.8,-1.0,8.142481194328912,3023.5,4289.5,2.0509134580652977,0.1111315736029643,115.9107,-0.0055747873421956
2019-05-28,69.59,69.487,69.36,69.479,0.0020068867626596132,0.0014822916516759044,11928.75,2802.4,11844.1,2826.1,0.0071470183466872,-0.0083861151410069,1.55,5.4,7.35,1.1939224684724346,4.505552130427524,2.8,-1.0,8.142481194328912,3023.5,4289.5,2.0509134580652977,0.1111315736029643,115.9107,-0.0055747873421956
2019-05-29,69.81,69.59,69.36,69.629,0.0023562279846988947,0.0031613737605977743,11861.1,2783.0,11928.75,2802.4,-0.0056711725872367,-0.0069226377390808,1.55,5.4,7.35,1.1939224684724346,4.505552130427524,2.8,-1.0,8.142481194328912,3023.5,4289.5,2.0509134580652977,0.1111315736029643,115.9107,-0.0055747873421956
2019-05-30,69.82,69.81,69.487,69.74,0.002357561210797801,0.0001432459533017294,11945.9,2788.9,11861.1,2783.0,0.0071494212172562,0.0021200143729789,1.55,5.4,7.35,1.1939224684724346,4.505552130427524,2.8,-1.0,8.142481194328912,3023.5,4289.5,2.0509134580652977,0.1111315736029643,115.9107,-0.0055747873421956
2019-05-31,69.57,69.82,69.59,69.73333333333333,0.0021239788747141664,-0.003580635920939601,11922.8,2752.1,11945.9,2788.9,-0.0019337178446161,-0.0131951665531213,1.55,5.4,7.35,1.1939224684724346,4.505552130427524,2.8,-1.0,8.142481194328912,3023.5,4289.5,2.0509134580652977,0.1111315736029643,115.9107,-0.0055747873421956
2019-06-01,69.57,69.57,69.81,69.65333333333332,0.0021239788747141664,0.0,11922.8,2752.1,11945.9,2788.9,-0.0019337178446161,-0.0131951665531213,1.55,5.4,7.35,1.1939224684724346,4.505552130427524,2.8,-1.0,8.142481194328912,3023.5,4289.5,2.176795086935746,0.1111315736029643,115.9107,-0.0055747873421956
2019-06-02,69.57,69.57,69.82,69.57,0.0021239788747141664,0.0,11922.8,2752.1,11945.9,2788.9,-0.0019337178446161,-0.0131951665531213,1.55,5.4,7.35,1.1939224684724346,4.505552130427524,2.8,-1.0,8.142481194328912,3023.5,4289.5,2.176795086935746,0.1111315736029643,115.9107,-0.0055747873421956
2019-06-03,69.154,69.57,69.57,69.43133333333333,0.0030965975258716795,-0.005979588903262889,12088.55,2744.4,11922.8,2752.1,0.0139019357868956,-0.0027978634497292,1.55,5.4,7.35,1.1939224684724346,4.505552130427524,2.8,-1.0,8.142481194328912,3023.5,4289.5,2.176795086935746,0.1111315736029643,115.9107,-0.0055747873421956
2019-06-04,69.277,69.154,69.57,69.33366666666666,0.0031329293843929407,0.0017786389796685675,12021.65,2803.3,12088.55,2744.4,-0.0055341624926066,0.0214618860224458,1.55,5.4,7.35,1.1939224684724346,4.505552130427524,2.8,-1.0,8.142481194328912,3023.5,4289.5,2.176795086935746,0.1111315736029643,115.9107,-0.0055747873421956
2019-06-05,69.389,69.277,69.57,69.27333333333333,0.0028633954775031723,0.0016166981826579718,12021.65,2803.3,12088.55,2744.4,-0.0055341624926066,0.0214618860224458,1.55,5.4,7.35,1.1939224684724346,4.505552130427524,2.8,-1.0,8.142481194328912,3023.5,4289.5,2.176795086935746,0.1111315736029643,115.9107,-0.0055747873421956
2019-06-06,69.149,69.389,69.154,69.27166666666666,0.0029745049234752934,-0.0034587614751616647,11843.75,2843.5,12021.65,2803.3,-0.0147983013978946,0.0143402418578104,1.55,5.4,7.35,1.1939224684724346,4.505552130427524,2.8,-1.0,8.142481194328912,3023.5,4289.5,2.176795086935746,0.1111315736029643,115.9107,-0.0055747873421956
2019-06-07,69.34,69.149,69.277,69.29266666666668,0.003151389684960552,0.0027621512964757233,11870.65,2873.3,11843.75,2843.5,0.0022712401055409,0.0104800422015123,1.55,5.4,7.35,1.1939224684724346,4.505552130427524,2.8,-1.0,8.142481194328912,3023.5,4289.5,2.176795086935746,0.1111315736029643,115.9107,-0.0055747873421956
2019-06-08,69.34,69.34,69.389,69.27633333333334,0.003151389684960552,0.0,11870.65,2873.3,11843.75,2843.5,0.0022712401055409,0.0104800422015123,1.55,5.4,7.35,1.1939224684724346,4.505552130427524,2.8,-1.0,8.142481194328912,3023.5,4289.5,2.176795086935746,0.1111315736029643,115.9107,-0.0055747873421956
2019-06-09,69.34,69.34,69.149,69.34,0.003151389684960552,0.0,11870.65,2873.3,11843.75,2843.5,0.0022712401055409,0.0104800422015123,1.55,5.4,7.35,1.1939224684724346,4.505552130427524,2.8,-1.0,8.142481194328912,3023.5,4289.5,2.176795086935746,0.1111315736029643,115.9107,-0.0055747873421956
2019-06-10,69.519,69.34,69.34,69.39966666666668,0.0021622090494594196,0.0025814825497547655,11922.7,2886.7,11870.65,2873.3,0.0043847641030609,0.0046636271882503,1.55,5.4,7.35,1.1939224684724346,4.505552130427524,2.8,-1.0,8.142481194328912,3023.5,4289.5,2.176795086935746,0.1111315736029643,115.9107,-0.0055747873421956
2019-06-11,69.379,69.519,69.34,69.41266666666667,0.0023312952959374435,-0.002013837943583785,11965.6,2885.7,11922.7,2886.7,0.0035981782649903,-0.0003464163231371,1.55,5.4,7.35,1.1939224684724346,4.505552130427524,2.8,-1.0,8.142481194328912,3023.5,4289.5,2.176795086935746,0.1111315736029643,115.9107,-0.0055747873421956
2019-06-12,69.369,69.379,69.34,69.42233333333333,0.002248044571465563,-0.00014413583360961546,11906.2,2879.8,11965.6,2885.7,-0.0049642307949454,-0.0020445645770522,1.55,5.4,7.35,1.1939224684724346,4.505552130427524,2.8,-1.0,8.142481194328912,3023.5,4289.5,2.176795086935746,0.1111315736029643,115.9107,-0.0055747873421956
2019-06-13,69.545,69.369,69.519,69.431,0.0018315909128919718,0.0025371563666767294,11914.05,2891.6,11906.2,2879.8,0.0006593203541012,0.0040975067713033,1.55,5.4,7.35,1.1939224684724346,4.505552130427524,2.8,-1.0,8.142481194328912,3023.5,4289.5,2.176795086935746,0.1111315736029643,115.9107,-0.0055747873421956
2019-06-14,69.813,69.545,69.379,69.57566666666666,0.0020572806657782774,0.0038536199583003583,11823.3,2887.0,11914.05,2891.6,-0.0076170571719944,-0.0015908147738276,1.55,5.4,7.35,1.1939224684724346,4.505552130427524,2.8,-1.0,8.142481194328912,3023.5,4289.5,2.176795086935746,0.1111315736029643,115.9107,-0.0055747873421956
2019-06-15,69.813,69.813,69.369,69.72366666666667,0.0020572806657782774,0.0,11823.3,2887.0,11914.05,2891.6,-0.0076170571719944,-0.0015908147738276,1.55,5.4,7.35,1.1939224684724346,4.505552130427524,2.8,-1.0,8.142481194328912,3023.5,4289.5,2.176795086935746,0.1111315736029643,115.9107,-0.0055747873421956
2019-06-16,69.813,69.813,69.545,69.813,0.0020572806657782774,0.0,11823.3,2887.0,11914.05,2891.6,-0.0076170571719944,-0.0015908147738276,1.55,5.4,7.35,1.1939224684724346,4.505552130427524,2.8,-1.0,8.142481194328912,3023.5,4289.5,2.176795086935746,0.1111315736029643,115.9107,-0.0055747873421956
2019-06-17,69.844,69.813,69.813,69.82333333333334,0.00193375040953388,0.00044404337301062746,11672.15,2889.7,11823.3,2887.0,-0.012784078895063,0.0009352268791131,1.55,5.4,7.35,1.1939224684724346,4.505552130427524,2.8,-1.0,8.142481194328912,3023.5,4289.5,2.176795086935746,0.1111315736029643,115.9107,-0.0055747873421956
